Lang,Country_Code,Country_Label,Collection_Code,Collection_Label,Indicator_Code,Indicator_Label,Unit_Measure_Code,Unit_Measure_Label,Unit_Multiplier_Code,Unit_Multiplier_Label,Currency_Code,Currency_Label,Source_Code,Source_Label,Survey_Code,Survey_Label,Sex_Item_Code,Sex_Item_Label,Classif1_Version_Item_Code,Classif1_Version_Label,Classif1_Item_Label,Classif2_Version_Item_Code,Classif2_Version_Label,Classif2_Item_Label,Classif3_Version_Item_Code,Classif3_Version_Label,Classif3_Item_Label,Classif4_Version_Item_Code,Classif4_Version_Label,Classif4_Item_Label,Classif5_Version_Item_Code,Classif5_Version_Label,Classif5_Item_Label,Time,Obs_Value,Flag_Code,Flag_Label,Notes_Source_Code,Notes_Source_Label,Notes_Indicator_Code,Notes_Indicator_Label,Notes_Classif_Code,Notes_Classif_Label
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Information and communication,,,,,,,,,,,,,2013,36.4,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Financial and insurance activities,,,,,,,,,,,,,2013,79.4,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Real estate activities,,,,,,,,,,,,,2013,24.2,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Professional, scientific and technical activities",,,,,,,,,,,,,2013,67.4,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Administrative and support service activities,,,,,,,,,,,,,2013,43.8,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Public administration and defence; compulsory social security,,,,,,,,,,,,,2013,129.2,,,C5:1010 | S5:356 | S3:17,"Nonstandard economic activity:Including P | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Human health and social work activities,,,,,,,,,,,,,2013,72.1,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Arts, entertainment and recreation",,,,,,,,,,,,,2013,17.3,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Other service activities,,,,,,,,,,,,,2013,37.8,,,C5:2029 | S5:356 | S3:17,"Nonstandard economic activity:Including T-U | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Total,,,,,,,,,,,,,2013,913.8,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Not elsewhere classified,,,,,,,,,,,,,2013,7.7,,,C5:2959 |   | C5:1964 | S5:356 | S3:17,"Nonstandard economic activity:Including D-E | Nonstandard economic activity:Including A-B | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Manufacturing,,,,,,,,,,,,,2013,175.6,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Construction,,,,,,,,,,,,,2013,77.9,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,,,,,,,,,2013,155,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Transportation and storage,,,,,,,,,,,,,2013,144.7,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Accommodation and food service activities,,,,,,,,,,,,,2013,60,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Information and communication,,,,,,,,,,,,,2013,55.7,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Financial and insurance activities,,,,,,,,,,,,,2013,68.5,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Real estate activities,,,,,,,,,,,,,2013,25.1,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Professional, scientific and technical activities",,,,,,,,,,,,,2013,75.4,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Administrative and support service activities,,,,,,,,,,,,,2013,55.7,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Public administration and defence; compulsory social security,,,,,,,,,,,,,2013,155.6,,,C5:1010 | S5:356 | S3:17,"Nonstandard economic activity:Including P | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Human health and social work activities,,,,,,,,,,,,,2013,22.7,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Arts, entertainment and recreation",,,,,,,,,,,,,2013,19.9,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Other service activities,,,,,,,,,,,,,2013,31.4,,,C5:2029 | S5:356 | S3:17,"Nonstandard economic activity:Including T-U | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Total,,,,,,,,,,,,,2013,1142.3,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Not elsewhere classified,,,,,,,,,,,,,2013,19.1,,,C5:2959 |   | C5:1964 | S5:356 | S3:17,"Nonstandard economic activity:Including D-E | Nonstandard economic activity:Including A-B | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Construction,,,,,,,,,,,,,2013,463.925,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Manufacturing,,,,,,,,,,,,,2013,537.4,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,,,,,,,,,,,2013,1702.975,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Total,,,,,,,,,,,,,2013,3438.45,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Manufacturing,,,,,,,,,,,,,2013,280,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Construction,,,,,,,,,,,,,2013,101.9,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,,,,,,,,,2013,302.2,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Transportation and storage,,,,,,,,,,,,,2013,192.6,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Accommodation and food service activities,,,,,,,,,,,,,2013,135.1,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Information and communication,,,,,,,,,,,,,2013,92.1,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Financial and insurance activities,,,,,,,,,,,,,2013,147.8,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Real estate activities,,,,,,,,,,,,,2013,49.3,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Professional, scientific and technical activities",,,,,,,,,,,,,2013,142.8,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Administrative and support service activities,,,,,,,,,,,,,2013,99.5,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Public administration and defence; compulsory social security,,,,,,,,,,,,,2013,284.8,,,C5:1010 | S5:356 | S3:17,"Nonstandard economic activity:Including P | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Human health and social work activities,,,,,,,,,,,,,2013,94.8,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Arts, entertainment and recreation",,,,,,,,,,,,,2013,37.2,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Other service activities,,,,,,,,,,,,,2013,69.3,,,C5:2029 | S5:356 | S3:17,"Nonstandard economic activity:Including T-U | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Total,,,,,,,,,,,,,2013,2056.1,,,S5:356 | S3:17,"Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SGP,Singapore,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Not elsewhere classified,,,,,,,,,,,,,2013,26.8,,,C5:2959 |   | C5:1964 | S5:356 | S3:17,"Nonstandard economic activity:Including D-E | Nonstandard economic activity:Including A-B | Population coverage:Nationals, residents | Data reference period:June",I12:455,"Frequency:Four times a year: March, June, September and December",,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_AGGREGATE,Aggregate categories of economic activity,Agriculture,,,,,,,,,,,,,2013,50.612,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_AGGREGATE,Aggregate categories of economic activity,Construction,,,,,,,,,,,,,2013,2.264,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_AGGREGATE,Aggregate categories of economic activity,Manufacturing,,,,,,,,,,,,,2013,192.555,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_AGGREGATE,Aggregate categories of economic activity,"Mining and quarrying; Electricity, gas and water supply",,,,,,,,,,,,,2013,0.967,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_AGGREGATE,Aggregate categories of economic activity,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,,,,,,,,,,,2013,537.893,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_AGGREGATE,Aggregate categories of economic activity,"Public Administration, Community, Social and other Services and Activities",,,,,,,,,,,,,2013,334.088,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_AGGREGATE,Aggregate categories of economic activity,Total,,,,,,,,,,,,,2013,1118.379,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Agriculture, forestry and fishing",,,,,,,,,,,,,2013,50.612,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
en,SLV,El Salvador,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BX,Other household survey,,Encuesta de Hogares de PropÃ³sitos MÃºltiples,SEX_F,Female,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Mining and quarrying,,,,,,,,,,,,,2013,0.022,,,S3:5 | T2:85,Data reference period:Annual average | Age coverage - minimum age:16 years old,,,,
